time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.000000000000002,0.8278101606619922,-1.0533871182182817,19.238893272577474,0.00577981966450114,6.147372439719863,0.0,1.4390297155967722,-0.6211567559518104,5.59271561722487,0.04951273762296397,-0.06349887747168727,0.0,473.4105606747518,473.15505167148353,474.9744249166279,475.49377025016815
3.0600000000000023,0.916611001509876,-1.0905596942855793,19.574837594202897,0.008865225288824163,6.143768207200665,0.0,1.5212951579232703,-0.6176639696264739,5.605263126731005,0.05499318285739715,-0.05397289203664116,0.0,441.9086553247275,442.69073980502407,440.93582876598856,441.39014587907326
3.1200000000000023,1.0105353950576867,-1.1274577415571467,19.912432188466315,0.012654081739420953,6.140332434388807,0.0,1.6097718295890808,-0.6119435219897005,5.647573241667973,0.07583148509935472,-0.06482040676601637,0.0,452.64712950897746,451.7709352530969,449.97545697258204,451.6622627173156
3.1800000000000024,1.109860017499689,-1.1639345237664427,20.25275032524436,0.017913905261804253,6.13611938783893,0.0,1.7013641506584933,-0.6034907936662044,5.695998014070522,0.10447730207825554,-0.08410310224357484,0.0,455.569019804735,454.0204865738859,452.2571897873624,454.56490763411944
3.2400000000000024,1.2143594611353645,-1.199851136283018,20.59326838936525,0.024323932708488982,6.130973396445686,0.0,1.7823661014949561,-0.5932208477037267,5.654682144112636,0.11116969716838943,-0.08931761658450203,0.0,426.31899614564344,425.86669356761973,425.59642665347894,426.17948963501505
3.3000000000000025,1.3241977175776127,-1.234981221578592,20.93386547581966,0.031032567251268794,6.125447222465258,0.0,1.8793512278130104,-0.5771723959516385,5.698167118594258,0.11306137597093101,-0.09834876551540435,0.0,453.168139996393,452.43445128001736,453.5774803579376,453.7402085673523
3.3600000000000025,1.440078525657427,-1.2689980036582165,21.277807601526696,0.03806388464710597,6.119257118003725,0.0,1.983836025623206,-0.5560715516218452,5.766023495209596,0.12437023926783003,-0.11515103082135623,0.0,462.6071305742548,461.2729380651478,460.86796793132777,461.7727954717526
3.4200000000000026,1.5618568816677147,-1.301726603157693,21.622843816303064,0.045344409220630766,6.11196695611379,0.0,2.0760145367244323,-0.5342793751220906,5.735133061401871,0.11447655007239611,-0.13888385602064435,0.0,431.16378908570607,429.1392511173436,432.9432373929156,432.12352266397966
3.4800000000000026,1.689343648484407,-1.3330146019687892,21.9663262020616,0.05199465346249177,6.104472720918849,0.0,2.174179160195216,-0.5080937375340494,5.714140190680697,0.10233857392028675,-0.10598596246166334,0.0,433.5203239018754,436.26103809740266,435.1293131463009,434.1228875610162
3.5400000000000027,1.8237234157184266,-1.3623633653096443,22.313388252123946,0.058221860838489015,6.097700587852682,0.0,2.3056627070565985,-0.46958593437057145,5.853580273912989,0.10653421919252845,-0.13245831141435235,0.0,486.055901098394,484.0569283780719,484.5148048025509,484.8385814580654
3.6000000000000028,1.9648031657811853,-1.389686264489713,22.66172308882404,0.06449365654640538,6.0901323148418705,0.0,2.3976030796860854,-0.44069921841340415,5.757825639151542,0.10018943646367769,-0.1158165040696837,0.0,411.4311735388025,412.88625357410757,412.18948738522744,411.63871610398513
3.660000000000003,2.1119975090008145,-1.4150206918997723,23.006797562851872,0.07010720003032844,6.083239526402597,0.0,2.5094150598516163,-0.40329297422009824,5.744437437758523,0.07503942981789341,-0.1130709360279716,0.0,438.90408412038386,439.11998369266337,440.49837180203343,438.4204855647358
3.720000000000003,2.2654890394004226,-1.4382013312255222,23.34848364627328,0.07418123167468771,6.076277252193652,0.0,2.6075026384113107,-0.3690550921646217,5.645342192343343,0.047150214548434086,-0.1227457412463131,0.0,410.55579055536407,409.6829140027685,412.6765043985092,410.210406832762
3.780000000000003,2.425915628194905,-1.4589351049164294,23.6887077325884,0.07726115570601699,6.069688706449313,0.0,2.740565223331052,-0.32182555534616436,5.694863165309635,0.058600470673929025,-0.09188896158214979,0.0,458.4283136683219,460.86333533672126,458.7152554193626,459.625374813747
